web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
1586609071-12144,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Vignesh D,Best Buy,Reviewed in India on 25 December 2019,"Battery is getting drained so fast. Other than Battery, Phone is really awesome in multiple other perspectives.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_238?ie=UTF8&filterByStar=five_star&pageNumber=238&reviewerType=all_reviews
1586596409-3981,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Surya Shekhar Auddy,Brilliant in all ways,Reviewed in India on 4 March 2020,"It is one of the amazing smartphones in around the 40k with brilliant performance with respect to speed , camera , display and battery life",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_288?ie=UTF8&pageNumber=288&reviewerType=all_reviews
1586608432-9862,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Ali,Beast At its Best !!,Reviewed in India on 5 October 2019,"I know many of you are complaining, and many are comparing it with different phones like ROG, iPhone.

Talking about the ROG 2 - Its a great gaming phone, having a long lasting battery with good charging.
But if you are purchasing a phone for its :
*LOOKS
*CAMERA
*SCREEN
*FAST BLAZING CHARGING
*VALUE FOR MONEY
*UI
*ANDROID 10.

I am sure you are missing nothing at all here.
It is actually a great purchase on its own at 36K .. ..

The iPhone 11 stands no where nearer to it if we compare the overall features of both.
The iPhone camera is amazing.
But is it worth Paying - 25000/- more for just a camera having LCD Screen & a small 60HZ display.
You can end up buying another phone or two at 25K for sure.

The Camera quality, The Display, Fast Charging are One plus key features.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=five_star&pageNumber=10&reviewerType=all_reviews
1586610458-14860,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=three_star&reviewerType=all_reviews,Ujjawal Tandon,One plus 7t is fast and snappy but expensive and camera is bad,Reviewed in India on 19 November 2019,one plus phones are very snappy and good use of ram is done by phone but would say that its a bit high on costing as by spending few more u can get i phone xr and which is not dout a better phone that one plus.also camera of one plus is very bad as compared to samsung iphone vivo any phone.one plus need to do a lott of work on camera.battery it should have minimum 4000 mah as keeping nowadays usage of people.,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&filterByStar=three_star&pageNumber=10&reviewerType=all_reviews
1586623866-29468,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,vijay kumar,Never buy,Reviewed in India on 8 November 2019,Worst product,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_311?ie=UTF8&pageNumber=311&reviewerType=all_reviews
1586622653-27233,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Amiy singh,Ok. 🤔,Reviewed in India on 19 July 2019,Ok,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87&reviewerType=all_reviews
1586623686-29044,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,pratap Pal,Mind blowing 😘,Reviewed in India on 23 January 2020,Lovely 😍,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_268?ie=UTF8&pageNumber=268&reviewerType=all_reviews
1586609767-14557,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Nandlal dhakar,Super amoled display,Reviewed in India on 23 January 2020,Battary backup is poor and high price,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_480?ie=UTF8&filterByStar=five_star&pageNumber=480&reviewerType=all_reviews
1586625626-32227,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star,K P Singh,Decent phone but many other options also available in market.,Reviewed in India on 12 July 2019,Fast phone but camera is not as good as a flagship.,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&filterByStar=three_star&pageNumber=28&reviewerType=all_reviews
1586609041-12052,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,sivakumar,Battery life improve,Reviewed in India on 9 March 2020,Battery life is poor. let's improve the battery better quality,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_229?ie=UTF8&filterByStar=five_star&pageNumber=229&reviewerType=all_reviews
1586624116-30270,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,ravi yadav,Nice,Reviewed in India on 29 August 2019,Gajjjabbb,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_372?ie=UTF8&pageNumber=372&reviewerType=all_reviews
1586608694-10715,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Himanshu Gupta,Beast!,Reviewed in India on 28 November 2019,"Truly beast phone, it's amazingly fast and buttery smooth because of the 90 hz refresh rate but yes it takes lots of battery but no worries you have 30t warp charger as well in the box.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_96?ie=UTF8&filterByStar=five_star&pageNumber=96&reviewerType=all_reviews
1586609164-12505,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Nilendu,Awesome,Reviewed in India on 5 March 2020,Battery could have been better with a 5000 mAh battery,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_275?ie=UTF8&filterByStar=five_star&pageNumber=275&reviewerType=all_reviews
1586608991-11869,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,shriyak dwivedi,Best phone for that price tag out there,Reviewed in India on 5 November 2019,Not everyone's budget phone but yeah it's definitely worth the price tag 👌,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_211?ie=UTF8&filterByStar=five_star&pageNumber=211&reviewerType=all_reviews
1586622846-27930,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Chandresh Chavan,Value for money,Reviewed in India on 28 October 2019,Product is awesome and good for Indian market,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_157?ie=UTF8&pageNumber=157&reviewerType=all_reviews
1586625687-32499,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star,Ganesh,Not Existing,Reviewed in India on 26 October 2019,Value for Money,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_55?ie=UTF8&filterByStar=three_star&pageNumber=55&reviewerType=all_reviews
1586595832-1807,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Palash Maske,A true Flagship!,Reviewed in India on 7 August 2019,Nothing better if your budget is around 50k. The display and design is just gorgeous. Oneplus is a brand which can be trusted.  For the 2 months that I have had this pjone i have received like so many software updates. That says a lot about OnePlus's dedication. You can't go wrong with this phone. It checks all the right boxes. The camera quality is steadily getting better with software updates.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_70?ie=UTF8&pageNumber=70&reviewerType=all_reviews
1586614306-19362,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Harish Sahu,Go for it,Reviewed in India on 29 January 2020,Good product,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_150?ie=UTF8&filterByStar=four_star&pageNumber=150&reviewerType=all_reviews
1586607745-8846,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,J KARTHIK,Ok,Reviewed in India on 7 December 2019,But price high...,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_111?ie=UTF8&filterByStar=four_star&pageNumber=111&reviewerType=all_reviews
1586608576-10265,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Subhodeep Mohan Roy,The beast with a T is back,Reviewed in India on 6 October 2019,First time OnePlus user...and man it was butterly smooth just like the 90 hz refresh rate screen... OnePlus has left no stones unturned in producing this beast...from the hardware aspects to the camera..from battery to aesthetics.. everything is covered mind blowingly.... earlier a poco user..it was also a flagship killer but this one is truly a flagship..u have to own it to feel it...,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&filterByStar=five_star&pageNumber=51&reviewerType=all_reviews
1586608803-11116,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Keshav,Thope phone,Reviewed in India on 14 February 2020,"The best phone in mid range price competiting the one with higher prices, the best phi e filled with amazing specs. Loved it",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_136?ie=UTF8&filterByStar=five_star&pageNumber=136&reviewerType=all_reviews
1586625682-32476,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star,kasaraneni,Its handy and nice,Reviewed in India on 9 November 2019,Not that good...its ok,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_53?ie=UTF8&filterByStar=three_star&pageNumber=53&reviewerType=all_reviews
1586609521-13804,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Amit,😍😍,Reviewed in India on 4 March 2020,"Nyc design.Quality camera👌
Long battery 🔋life.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_404?ie=UTF8&filterByStar=five_star&pageNumber=404&reviewerType=all_reviews
1586610989-15838,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=one_star&reviewerType=all_reviews,Ranjith Kumar,Worst,Reviewed in India on 24 October 2019,Worst,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&filterByStar=one_star&pageNumber=54&reviewerType=all_reviews
1586623131-28413,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,FTC,Its a Masterpiece.....,Reviewed in India on 28 September 2019,"I want bill copy of this item on my email
How can i get?",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_205?ie=UTF8&pageNumber=205&reviewerType=all_reviews
1586609193-12620,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Sas,Awesome,Reviewed in India on 9 October 2019,"As usual, Oneplus is one of THE best in the market.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_286?ie=UTF8&filterByStar=five_star&pageNumber=286&reviewerType=all_reviews
1586596818-5472,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Sourav kumar Saw,Unstoppable,Reviewed in India on 27 May 2019,Amazing camera with combination of long lasting battery,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_437?ie=UTF8&pageNumber=437&reviewerType=all_reviews
1586609128-12383,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,vishwajeet kumar gaurav,Great purchase so far,Reviewed in India on 5 November 2019,Awesome phone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_262?ie=UTF8&filterByStar=five_star&pageNumber=262&reviewerType=all_reviews
1586623389-28657,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Arun Singh Rawat,Defects,Reviewed in India on 20 October 2019,Battery life is not at par to the other mobile,2.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_230?ie=UTF8&pageNumber=230&reviewerType=all_reviews
1586596789-5360,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,PRASANNA KUMAR LENKA,"Vetouch display not working within one month of purchase, don't buy, go for other brand",Reviewed in India on 20 November 2019,"Very poor phone, touch display not working within one month of purchase, don't buy, go for other brand",1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_425?ie=UTF8&pageNumber=425&reviewerType=all_reviews
1586625603-32139,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star,Rajkumar,Just okay phone,Reviewed in India on 10 November 2019,"I am giving review after 4months of using...OnePlus 7 waste phone not working auto brightness,it's hanging , power on off button not working properly ..Don't but OnePlus 7",3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&filterByStar=three_star&pageNumber=19&reviewerType=all_reviews
1586622623-27124,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,PRAVEEN THIRUMANI,One plus 7 worst camera,Reviewed in India on 2 October 2019,"Worst camera .
one plus mobiles it showing good when we sent to other photo was not showing good pixels was blasting the photos",1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&reviewerType=all_reviews
1586624163-30494,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Healthy Living Tips,👍,Reviewed in India on 30 July 2019,👍,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_384?ie=UTF8&pageNumber=384&reviewerType=all_reviews
1586616230-24480,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Rajesh kumawat,Oneplus 7 pro 12gb ram 256gb,Reviewed in India on 11 October 2019,Superb mobile one plus 7 pro its amazing,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_475?ie=UTF8&filterByStar=five_star&pageNumber=475&reviewerType=all_reviews
1586608418-9797,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Binit,Beast of its own - NEVER SETTLE,Reviewed in India on 2 October 2019,"This is an awesome phone spec wise look wise and over all everything is spot on.
I got the phone on 29th thanks to Amazon prime account. First impressions on look is amazing the new forsted sliver is first of its kind in smartphones.
Pros:
Android 10 out of the box, all software updates was done. 90hz fluid display is amazing you can free the difference with smaller notch. Rear camera performance is good as you accept from OnePlus phones. Nightmode is very impressive I mean you can get pictures in very dark environment with very low light pretty decent. Performance no issues as it comes with 8GB RAM and best chip set in the market. 30WT waap charge is amazingly fast this will resolve the 3800 mAh battery issue, literally it's crazy fast. Almost forgot the new micro camera feature is fantastic you can shot object from as low as 2.5 cm distance ( stability can be an issue ).
Lastest oxygen os simple and fast as always. This makes the phone one of the best in this prize range. Almost missed the back cover is also of good quality 👍 for that.

Cons:
3.5mm jack missing- biggest for me as I have a great headphone for same.
No usb-c to 3.5 jack donggle is provided.
Selfie camera could have been better ( can improve with software updates )
Camera bump for some ( okay for me )",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&filterByStar=five_star&pageNumber=4&reviewerType=all_reviews
1586614301-19335,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,phaleshkumarg,Nice,Reviewed in India on 4 March 2020,Nice mobile...,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_148?ie=UTF8&filterByStar=four_star&pageNumber=148&reviewerType=all_reviews
1586608596-10336,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Pratik Patel,Just Wooowwww...👍,Reviewed in India on 25 November 2019,"Battery backup is amazing, fingerprint reader is super quick.
Selfie Camera lacks one most important feature- ""Wide angle selfie""",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_58?ie=UTF8&filterByStar=five_star&pageNumber=58&reviewerType=all_reviews
1586622713-27448,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Kamma Siva Kumar,Nice Phone,Reviewed in India on 26 October 2019,Thank you OnePlus,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_109?ie=UTF8&pageNumber=109&reviewerType=all_reviews
1586625660-32374,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star,Manu,Not bad,Reviewed in India on 13 August 2019,"Camera is good in sun light, but not after that",3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&filterByStar=three_star&pageNumber=43&reviewerType=all_reviews
1586608612-10414,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,rajvj,Awesome,Reviewed in India on 3 October 2019,Using 90Hz display is  awesome,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_65?ie=UTF8&filterByStar=five_star&pageNumber=65&reviewerType=all_reviews
1586622683-27340,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Raviteja Y,Unlock the speed 👍👍👍👍,Reviewed in India on 14 August 2019,"Nice product and unlocks the speed
Awesome 😜😜😜",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_98?ie=UTF8&pageNumber=98&reviewerType=all_reviews
1586623589-28971,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Amazon Customer,Phone is good only thing battery is discharged fast,Reviewed in India on 27 September 2019,Battery is not satisfactory,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_261?ie=UTF8&pageNumber=261&reviewerType=all_reviews
1586616042-23690,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Abhishek Bharti,Awesome Phone,Reviewed in India on 18 July 2019,Everything good,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_396?ie=UTF8&filterByStar=five_star&pageNumber=396&reviewerType=all_reviews
1586609180-12568,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Sonu,Good value for money,Reviewed in India on 15 January 2020,Good phone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_281?ie=UTF8&filterByStar=five_star&pageNumber=281&reviewerType=all_reviews
1586615820-22941,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Somashekar,Best smart phone,Reviewed in India on 14 August 2019,Best in the market.. best camera and good gaming experience with good battery life,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_321?ie=UTF8&filterByStar=five_star&pageNumber=321&reviewerType=all_reviews
1586596813-5458,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,vishnu,Too weight fo handle,Reviewed in India on 26 July 2019,Phone is too weight,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_435?ie=UTF8&pageNumber=435&reviewerType=all_reviews
1586596498-4262,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,suraj,Outstanding mobile,Reviewed in India on 27 October 2019,"Camera quality 5/4*
Battery life 5/5*
Fingerprint 5/5*
Fast charging 5/5*
Disine 5/5*
Display 5/5*
Face lock 5/5*",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_316?ie=UTF8&pageNumber=316&reviewerType=all_reviews
1586624163-30490,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Sreeramnani,Super,Reviewed in India on 1 August 2019,Super,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_384?ie=UTF8&pageNumber=384&reviewerType=all_reviews
1586610452-14842,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=three_star&reviewerType=all_reviews,Bhavesh K Patel,Battery drain issues,Reviewed in India on 16 February 2020,"One plus 7T battery back is very poor if u charge full in morning till evening battery reaches to 25% with out using so plz don't buy it. Because if new phone gets discharge with out using then just think after one year what will be the sataus of old phone battery discharge .
Not at all satisfied by investing rs 35000/-in 7T.plz do not buy",3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&filterByStar=three_star&pageNumber=8&reviewerType=all_reviews
1586616268-24624,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Kavish,Awesome,Reviewed in India on 12 August 2019,I like it for its curved display and android,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_490?ie=UTF8&filterByStar=five_star&pageNumber=490&reviewerType=all_reviews
1586607966-9706,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Saurav Dutta,Avg,Reviewed in India on 8 March 2020,I am Full satisfy because sometimes I feel lag on lots of application.,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_197?ie=UTF8&filterByStar=four_star&pageNumber=197&reviewerType=all_reviews
1586625587-32066,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star,KK,One plus via Amazon a dud,Reviewed in India on 12 August 2019,The battery life only lasts as long as you don't use the phone long enough and the phone starts hanging quite early despite not having enough data on it. I hope Aamzon puts a check on the retailers who sell their items on this platform else it will taint Amazon's image.,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&filterByStar=three_star&pageNumber=12&reviewerType=all_reviews
