web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
1586596351-3738,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Amazon Customer,Marvellous mobile for ever  released by ONEPLUSE,Reviewed in India on 1 August 2019,"Camera is excelent with best in clarity, very comfort to hold,very cute in  looking. Battery is going very fast discharge .not liking there is no pocket locking.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_263?ie=UTF8&pageNumber=263&reviewerType=all_reviews
1586624159-30473,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,naveen,Oneplus,Reviewed in India on 15 November 2019,Gud,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_383?ie=UTF8&pageNumber=383&reviewerType=all_reviews
1586607922-9519,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Vinod,Na,Reviewed in India on 10 January 2020,Na,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_178?ie=UTF8&filterByStar=four_star&pageNumber=178&reviewerType=all_reviews
1586609809-14712,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,saravana G,Excellent performance,Reviewed in India on 12 November 2019,Awesome,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_495?ie=UTF8&filterByStar=five_star&pageNumber=495&reviewerType=all_reviews
1586611356-16000,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=two_star&reviewerType=all_reviews,Ray,OnePlus 7t - an honest take!,Reviewed in India on 10 November 2019,"Here's my personal take on the new OnePlus 7T - Most of the reviews here is positive and yes it's probably a decent phone but unfortunately it didn't work out for me.

I had couple of major problems with this - Overheating and battery discharge. I have been with the OnePlus ecosystem since their 3 model. The last one I had was 5. And it's very very hard to beat that edition. Probably I had higher expectations from 7T. The phone overheats while you're on a video call. It shoots up to 48-50 degrees and simultaneously discharges faster than Samsung. I have reduced the refresh rate, removed the animations, live wallpaper - still it's very mediocre.

Just comparing with my OnePlus 5, it didn't feel like an update that's worth. The camera was never OnePlus's strong point and it remains with 7t. It's average at its best.

The phone's generic performance is fluid as expected, but the flaws above didn't make the cut. I have returned mine and decided to go with something else.

Cheers to those who liked this phone.",2.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&filterByStar=two_star&pageNumber=2&reviewerType=all_reviews
1586614218-19071,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Venkatesh,Oneplus review,Reviewed in India on 12 September 2019,Superstar....i love oneplus,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_121?ie=UTF8&filterByStar=four_star&pageNumber=121&reviewerType=all_reviews
1586610509-15084,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=three_star&reviewerType=all_reviews,venkat,screen goes crazy at times,Reviewed in India on 4 December 2019,camera isnt half as good as the one iphone has,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&filterByStar=three_star&pageNumber=32&reviewerType=all_reviews
1586616109-23976,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,MUHAMMAD HASEEN,Very Good,Reviewed in India on 6 July 2019,Mind blowing mobile phone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_425?ie=UTF8&filterByStar=five_star&pageNumber=425&reviewerType=all_reviews
1586622743-27565,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Pankaj Dantre,Awesome,Reviewed in India on 19 October 2019,Quality Product,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_120?ie=UTF8&pageNumber=120&reviewerType=all_reviews
1586624051-30037,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=one_star,Shalabh Awasthi,Pathetic Experience with my First OnePlus phone,Reviewed in India on 7 August 2019,"It's just a month since I bought this phone and I was quite happy with its speed but after a month when I turned off WiFi on my phone then it become a dead piece. Service guys took 4 days just for diagnosis of phone and at the moment they are waiting for some hardware to repair my phone. So I settled too much with this so called Never Settle phone. You will not find it's headphone adapter even in market or their own showrooms as they want to force you to purchase a new C Type Headphone from OnePlus of course.
Pros:
1. Speed is excellent, no doubt
2. Display looks good
3. Speaker sound is good
4. Charging speed is good but do they really need such a huge size of charger. It seems heavier than my ideapad laptop charger and not easy to carry.

Cons:
1. Camera quality looks average.
2. Fingerprints scan is not quick. It's like when fingerprints sensors initially introduced.
3. Build quality doesn't gives a premium look due to plastics body
4. If you want to play PUBG or other games then always keep charger with you all the time. Battery drains up rapidly. If you just take phone calls only then it should survive for a day.
5. Like they claim their software is reliable. Well it's NOT. In my phone their Launcher kept crashing all the time. I started using Nova Launcher for a while. Later I uninstalled and reinstalled their native Launcher again from Play Store. It's very tricky to open Play Store without Launcher. Trust me.
5. Like lower quality phones. You can't rely on such expensive phones also. They focused so much on its PRO phone line up that they compromised heavily in quality of OnePlus 7. This is my personal experience.
6. Servicing Time is pathetic. They says that it happens as they have too many devices to handle. Seriously, then how come it's a Never Settle Phone if they have so many faulty devices on daily basis.
7. No headphone adapter given with phone. You will also not find in market or their own showrooms or in their website. You have to buy their C Type Headphone if you need to use headphone for any reasons.

I suggest that you should go for a better alternative like Mi K20 Pro or any other cheaper phone. It doesn't matter how much money you spent on your phones. You have to settle with them. I experienced same thing with my iPhone 6. It got repaired 3 times for faulty display.",1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=one_star&pageNumber=6&reviewerType=all_reviews
1586615987-23461,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Nishi singh,OnePlus 7pro,Reviewed in India on 24 June 2019,Battery optimization is too weak...battery drain too shortly,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_373?ie=UTF8&filterByStar=five_star&pageNumber=373&reviewerType=all_reviews
1586608578-10275,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,zaka,Best phone in it's category,Reviewed in India on 1 March 2020,Amazing phone. The best in the market in it's range. Got the 8GB RAM and 256GB storage model. The display is too good with 90hz refresh. Very fast display and Dolby Atmos sound. The sound clarity is very good and loud to watch movies. Beats all the iphones and Samsung of the world in terms of value. The build quality gets a rating of 5. Camera gets rating of 5.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_52?ie=UTF8&filterByStar=five_star&pageNumber=52&reviewerType=all_reviews
1586596290-3469,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Asif Ahmed,Super Phone as predicted,Reviewed in India on 19 June 2019,Super ! Allahamdulliah I got awesome phone.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_236?ie=UTF8&pageNumber=236&reviewerType=all_reviews
1586608528-10148,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Atin Roy,An excellent low-cost flagship,Reviewed in India on 29 November 2019,"The OnePlus 7T improves upon the last-gen version of the handset with a 90Hz refresh rate screen, some camera improvements, and faster charging. There are tons of other minor improvements, and it all makes up for a more refined and reliable overall smartphone. The 7T is an excellent low-cost flagship.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_39?ie=UTF8&filterByStar=five_star&pageNumber=39&reviewerType=all_reviews
1586615826-22948,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,KALPAJYOTI NATH,Glass!!!!,Reviewed in India on 29 July 2019,The cell phone is awesome but the sides are prone to damage...... So buy a very good case.....,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_322?ie=UTF8&filterByStar=five_star&pageNumber=322&reviewerType=all_reviews
1586625370-31771,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=two_star,Sishir,Mobile data not working,Reviewed in India on 30 June 2019,Even with full network coverage and when you are able to make calls... mobile data is not working. Videos are getting stuck even when you are wifi.,2.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&filterByStar=two_star&pageNumber=15&reviewerType=all_reviews
1586596299-3505,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,dheeraj tripathee1,Not worth,Reviewed in India on 9 June 2019,Not worth,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_240?ie=UTF8&pageNumber=240&reviewerType=all_reviews
1586625673-32443,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star,sainatha reddy,Should have been better,Reviewed in India on 20 July 2019,Good but not that great,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_49?ie=UTF8&filterByStar=three_star&pageNumber=49&reviewerType=all_reviews
1586596639-4793,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Nikit Sharma,Ok  Ok,Reviewed in India on 18 February 2020,"Look is awesome,but a bit heavy in your hand.....the screen guard had bubbles when opened and pop up camera had a scratch",3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_369?ie=UTF8&pageNumber=369&reviewerType=all_reviews
1586596689-4932,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Javith,It's just a very good product. Worth the money.,Reviewed in India on 19 July 2019,Gorgeous display and a very fast biometrics. It's quite tall and little heavier. Not for one hand use though.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_383?ie=UTF8&pageNumber=383&reviewerType=all_reviews
1586623839-29366,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,S. Srinivasa,Totally excellent phone,Reviewed in India on 24 September 2019,Camera quality,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_300?ie=UTF8&pageNumber=300&reviewerType=all_reviews
1586607465-7799,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Vishesh Chand,"This phone makes me oxygen os , alert slider , and 90hz display is makes this phone rated 5/5..",Reviewed in India on 12 December 2019,"After the uses of 10 days I write this reviews...
I'm confused between rog 2 and 7t ...But my previous device is one plus 5 so for my satisfaction I purchase one plus 7t ....
Pros:
1) Display is big highlight of this phone, totally awesome , best ever in this price
2) If v watch a 1080p movie in this phone , u feel totally cinematic feelings 👌
3) Dolby atmos boost the sound quality at a top level ....It's totally speechless
4) 90 Hz smoothness, water resistant, alert slider and oxygen os makes me totally crazy about this phone
5) Warp charging -O my god this is just a one plus things ...Superb fast charging

Cons:
1) Battery backup little bit worried thing..But fast charging overshadow this
2) 3.5 mm jack missing but don't worry about that bcoz it makes ur phone feels cheaper ( u pay 37999 for premiunness ) and best wireless earphone fulfill the lackness
3) gorilla glass 5 ,so u have to invest 1000- 1500 more for a official one plus tempered glass ....",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=four_star&pageNumber=6&reviewerType=all_reviews
1586608675-10643,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Amazon Customer,Highly recommend to buy this.,Reviewed in India on 3 March 2020,"Osm product value for money. Night mode is batter then your expectations.
Battery life is equal thane others 5000mah battery.
Good quality phone .",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_88?ie=UTF8&filterByStar=five_star&pageNumber=88&reviewerType=all_reviews
1586609553-13944,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,nawaz fadra,Worth it.,Reviewed in India on 4 October 2019,Perfect for the price. Nothing beats this.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_418?ie=UTF8&filterByStar=five_star&pageNumber=418&reviewerType=all_reviews
1586605580-7192,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical,mv ramana,Good,Reviewed in India on 9 November 2019,Good,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_109?ie=UTF8&filterByStar=critical&pageNumber=109&reviewerType=all_reviews
1586609360-13282,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Krishnateja,Awesome,Reviewed in India on 6 March 2020,Perfect,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_352?ie=UTF8&filterByStar=five_star&pageNumber=352&reviewerType=all_reviews
1586609234-12800,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Gokul,Good Purchase,Reviewed in India on 9 March 2020,Great Camera. Good response rate. But battery is draining fast after a month of use,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_304?ie=UTF8&filterByStar=five_star&pageNumber=304&reviewerType=all_reviews
1586623969-29861,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,shannu,OnePlus7,Reviewed in India on 30 September 2019,Good,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_350?ie=UTF8&pageNumber=350&reviewerType=all_reviews
1586608428-9840,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Sathish P.,My review after using it for a week,Reviewed in India on 5 October 2019,"I read a lot review about this phone, and decided to buy this and bought it within10 minutes post launch. And my expectations were so high and it's been a week since got the phone, did this phone fulfill all my expectations? Let's discuss it in the pros and cons section.
Pros:
1. Oxygen OS - fluidic UI experience, the widgets are really precise and upto the point.
2. Camera - super macro is not just a specification on paper it really makes wonder. Primary camera and front camera are both best in class.
3. Snapdragon 855+ - Multitasking don't worry, gaming don't worry, WebEx meetings don't worry this guy can handle everything. Lightening fast processor.
4. 90hz refresh rate - the fluidic display is another feature that's not merely on paper. Can feel the smoothness in the display. And hdr videos are a bliss to watch in 90hz
5. Design - the design of the phone is premium I personally liked the circular camera socket. It makes the phone look like a beast.
6. Complementary pouch: the silicon pouch provided with the phone is best in quality and it enhances the look of the phone, friosted silver looks well on the transparent cover.

Cons:
Battery: it comes with 3800 mAh on regular usuage the battery last only a day and 5-9 hours, can't one plus come with 5000 mAh battery?
Fingerprint scanner: I feel the finger print scanner is not the fastest. However the face unlock is lightening fast almost no delay.

Overall: OnePlus is known for providing best user experience and it has taken miles ahead with the launch of OnePlus 7T. Despite the fact that OnePlus 7 is not real value for money, it compensated the users expectations with 7T. 7T I would say best flagship phone with 855+ processor.

Go for it guys.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&filterByStar=five_star&pageNumber=8&reviewerType=all_reviews
1586610476-14942,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=three_star&reviewerType=all_reviews,Jaydeepsinh R.,Lots of software related issues..even hard resetting didn't fix,Reviewed in India on 14 October 2019,"I am facing lots of issues with device.. Bottom firing speaker stops working.. Bluetooth doesnt connect with my car audio system, instagram application freezes while video calling..",3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&filterByStar=three_star&pageNumber=18&reviewerType=all_reviews
1586625698-32548,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star,Prasanna,Super,Reviewed in India on 9 November 2019,Good,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_60?ie=UTF8&filterByStar=three_star&pageNumber=60&reviewerType=all_reviews
1586609182-12577,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Nitesh Patel,Superb,Reviewed in India on 5 October 2019,I love this phone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_282?ie=UTF8&filterByStar=five_star&pageNumber=282&reviewerType=all_reviews
1586616258-24586,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,A.sami khan,Superb,Reviewed in India on 15 February 2020,Superb,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_486?ie=UTF8&filterByStar=five_star&pageNumber=486&reviewerType=all_reviews
1586616122-24036,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Rahul Kalyan Mankar,Good,Reviewed in India on 13 July 2019,Gr8 phone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_431?ie=UTF8&filterByStar=five_star&pageNumber=431&reviewerType=all_reviews
1586609483-13638,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Amazon Customer,overall experience,Reviewed in India on 12 January 2020,I find it quite nice and the overall experience is quite.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_388?ie=UTF8&filterByStar=five_star&pageNumber=388&reviewerType=all_reviews
1586623452-28864,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Amazon Customer,Worth for the money,Reviewed in India on 6 October 2019,Awesome,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_250?ie=UTF8&pageNumber=250&reviewerType=all_reviews
1586610876-15390,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=one_star&reviewerType=all_reviews,Amazon Customer,Please dont go with hype,Reviewed in India on 15 January 2020,"Believe me dont go with the hype, if you are really concerned about performance with security this phone is surely not meant for you. This is for young generation only who just want to click pictures, not for professionals. Face Recognition is worse, most apps dont work the way they should, most apps crashes, there is nothing like encryption. Please take this into notice before purchase else you will regret.  This phone is not an alternate to iPhones and Samsung Flagships, it is not even near to that.",1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&filterByStar=one_star&pageNumber=9&reviewerType=all_reviews
1586608576-10274,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,V.LALRINHLUI (TWICE💟💓✌✌🤗),Happiness 🌸💙🌸,Reviewed in India on 17 February 2020,"I'm just so happy happy with my new OnePlus 7T. Everything is just so well design and I have no more words to describe more than this. It's that I'm truly astounded by it's super amazing specifications. Everything is just so smooth and handy. Camera is at its best plus the layout, the fingerprints, internal, refreshing rate, super fast charging💙",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&filterByStar=five_star&pageNumber=51&reviewerType=all_reviews
1586609399-13422,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,*****,Excellent Phone !!! No doubt !!! Just blindly go for it,Reviewed in India on 3 October 2019,Excellent Phone !!! No doubt !!! Just blindly go for it,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_366?ie=UTF8&filterByStar=five_star&pageNumber=366&reviewerType=all_reviews
1586607892-9388,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Rumani,A quality product 👌👌,Reviewed in India on 3 March 2020,Good,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_165?ie=UTF8&filterByStar=four_star&pageNumber=165&reviewerType=all_reviews
1586608699-10743,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,sriram ravindran,Allrounder king of smartphones,Reviewed in India on 1 January 2020,Best phone i have used till date. All rounder is the correct description of it characteristics. Highest value for money any smartphone can offer now. Grab it without second thoughts.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_98?ie=UTF8&filterByStar=five_star&pageNumber=98&reviewerType=all_reviews
1586614292-19300,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Somya Ranjan Rout,Worth Buying,Reviewed in India on 12 January 2020,It's worth buying,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_144?ie=UTF8&filterByStar=four_star&pageNumber=144&reviewerType=all_reviews
1586596675-4874,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Muhammed A.,Its a good phone to buy,Reviewed in India on 2 October 2019,Fingerprint reader is fast .. battery life is good..but camera can b more improved...over all its a good phone to buy..,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_377?ie=UTF8&pageNumber=377&reviewerType=all_reviews
1586615784-22870,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Nagurao,Hand to have it,Reviewed in India on 6 November 2019,Every one should have this phone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_314?ie=UTF8&filterByStar=five_star&pageNumber=314&reviewerType=all_reviews
1586608784-11072,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Kishan Shinde,Great Product,Reviewed in India on 6 December 2019,"I like to use one plus phone my first one plus phone is one plus 3
Now I have 7t",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_131?ie=UTF8&filterByStar=five_star&pageNumber=131&reviewerType=all_reviews
1586614308-19372,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Yeshwanth sai V,Not as expected,Reviewed in India on 12 December 2019,Okay,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_151?ie=UTF8&filterByStar=four_star&pageNumber=151&reviewerType=all_reviews
1586607931-9555,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Kiruthik n,Good,Reviewed in India on 8 December 2019,Nice,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_182?ie=UTF8&filterByStar=four_star&pageNumber=182&reviewerType=all_reviews
