web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
1586614092-18662,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,shahid,Worth it,Reviewed in India on 26 February 2020,"Every thing is good worth of money
But bettry life is very bad not run single a day.",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_80?ie=UTF8&filterByStar=four_star&pageNumber=80&reviewerType=all_reviews
1586622546-26838,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Samir barman,The performer,Reviewed in India on 12 January 2020,"Everything abt this thing is good..
Except the fact that it has a old look and it lacks the wide-angle lense!
If u can live without the mentioned things...
This is the phone to get!
Beastly performance!",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_48?ie=UTF8&pageNumber=48&reviewerType=all_reviews
1586605718-7707,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical,rohit chaubey,WORTH it,Reviewed in India on 3 August 2019,WORTH it,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_160?ie=UTF8&filterByStar=critical&pageNumber=160&reviewerType=all_reviews
1586596770-5267,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Bhushan Verma,Excellent Device,Reviewed in India on 28 June 2019,Buttery smooth,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_416?ie=UTF8&pageNumber=416&reviewerType=all_reviews
1586614407-19585,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,kamal thakur,avg,Reviewed in India on 1 December 2019,avg phone with avg things,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_173?ie=UTF8&filterByStar=four_star&pageNumber=173&reviewerType=all_reviews
1586610526-15147,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=three_star&reviewerType=all_reviews,Amazon Customer,No Handset Available,Reviewed in India on 25 January 2020,I have not received my handset in box.,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_39?ie=UTF8&filterByStar=three_star&pageNumber=39&reviewerType=all_reviews
1586616271-24640,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Devesh Uprikar,😍😍,Reviewed in India on 30 October 2019,Amazing product...i loved it,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_491?ie=UTF8&filterByStar=five_star&pageNumber=491&reviewerType=all_reviews
1586614232-19123,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Priya,One plud 7pro,Reviewed in India on 11 November 2019,Very good phone,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_126?ie=UTF8&filterByStar=four_star&pageNumber=126&reviewerType=all_reviews
1586622754-27599,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Jitendra Kumar Meena,Good,Reviewed in India on 20 October 2019,All feature are amazing,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_124?ie=UTF8&pageNumber=124&reviewerType=all_reviews
1586608742-10898,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Dr Deepak h r,Full of features!!,Reviewed in India on 12 December 2019,"It's value for money product, has all the required features.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_114?ie=UTF8&filterByStar=five_star&pageNumber=114&reviewerType=all_reviews
1586608610-10397,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Shivani Tripathi,7T = Mother of Awesome,Reviewed in India on 5 October 2019,"More then a Phone it has a special place in my Heart,as it's gifted by my World to me...
The phone is superb!!!!!!! android 10 and the snapdragon 855+ makes it real smooth.
The camera is outstanding and has all the way to make you day great",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_64?ie=UTF8&filterByStar=five_star&pageNumber=64&reviewerType=all_reviews
1586622724-27491,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,bharani.sj,Best for price,Reviewed in India on 2 November 2019,Outstanding battery life and speed,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_113?ie=UTF8&pageNumber=113&reviewerType=all_reviews
1586610950-15693,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=one_star&reviewerType=all_reviews,Swati Agarwal,Poor battery life and sad camera quality,Reviewed in India on 17 October 2019,Vry poor battery life and camera is also bad .. the pics are grainy and are not at all high quality as advertised,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_39?ie=UTF8&filterByStar=one_star&pageNumber=39&reviewerType=all_reviews
1586607845-9207,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Fateh,Good phone in this range,Reviewed in India on 16 January 2020,Anywhere,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_147?ie=UTF8&filterByStar=four_star&pageNumber=147&reviewerType=all_reviews
1586622695-27396,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Aditi patil - Mrudula powar,Best product,Reviewed in India on 10 October 2019,Go for it,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103&reviewerType=all_reviews
1586622911-28040,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Manoj kvn,Great,Reviewed in India on 19 August 2019,Great,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_168?ie=UTF8&pageNumber=168&reviewerType=all_reviews
1586614323-19395,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Md Naushad Alam,Best,Reviewed in India on 5 March 2020,Best mobile,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_154?ie=UTF8&filterByStar=four_star&pageNumber=154&reviewerType=all_reviews
1586616182-24299,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Anurag Das,Best Smartphone,Reviewed in India on 9 October 2019,Best mobile of my life till now...,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_457?ie=UTF8&filterByStar=five_star&pageNumber=457&reviewerType=all_reviews
1586608528-10149,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Bhanu,Go buy without any second thoughts!!,Reviewed in India on 22 December 2019,"Shifted from iphone 7 plus and trust me it's a lot of difference, I'm loving the fast warp charge.
It charges unbelievably flash fast 30 mins is all I need for full days charge.
Macro Camera and nightscape mode are killing it just love how fast and fluid this phone is go for it you won't regret it",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_39?ie=UTF8&filterByStar=five_star&pageNumber=39&reviewerType=all_reviews
1586609306-13079,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Sumedh Waghmare,OnePlus ahead of everything,Reviewed in India on 5 February 2020,Ab tk ka best,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_332?ie=UTF8&filterByStar=five_star&pageNumber=332&reviewerType=all_reviews
1586624216-30733,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Arpan debbarman,Boycott chinese electronics gadgets,Reviewed in India on 10 September 2019,Boycott chinese,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_396?ie=UTF8&pageNumber=396&reviewerType=all_reviews
1586624224-30794,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Anil Kumar,Good phone,Reviewed in India on 21 October 2019,Good,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_399?ie=UTF8&pageNumber=399&reviewerType=all_reviews
1586616271-24638,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Raja Rastogi,Good felling,Reviewed in India on 21 January 2020,Osm looking and good working,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_491?ie=UTF8&filterByStar=five_star&pageNumber=491&reviewerType=all_reviews
1586625619-32194,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star,Shubham Kaushik,Performance is Okay,Reviewed in India on 8 July 2019,"Performance is like a just normal phone, dont go for it if you have earlier used oneplus 6t",3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&filterByStar=three_star&pageNumber=25&reviewerType=all_reviews
1586622822-27846,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Vipul Singh Raghuvanshi,Beast Phone,Reviewed in India on 26 August 2019,"Best Phone one can ask for. Worth the price, worth the name. Worth, the performance.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_148?ie=UTF8&pageNumber=148&reviewerType=all_reviews
1586596380-3853,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Kaushik M,Package of Extravagansa,Reviewed in India on 1 October 2019,An awesome package of technogy.... Truly mind blowing experience and a very smooth functioning of the os makes it the perfect phone for professional use and gaming,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_275?ie=UTF8&pageNumber=275&reviewerType=all_reviews
1586609001-11913,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,nithin,Awesome product,Reviewed in India on 1 November 2019,Awesome product,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_215?ie=UTF8&filterByStar=five_star&pageNumber=215&reviewerType=all_reviews
1586624221-30767,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Kashif,OnePlus 7,Reviewed in India on 27 August 2019,"Superb..phone,everything is awsm",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_398?ie=UTF8&pageNumber=398&reviewerType=all_reviews
1586595779-1614,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Divya,Issues with the OnePlus 7 pro,Reviewed in India on 30 September 2019,"1. Sometimes touch donot work properly. I need to reopen the app to do so.

2. I cannot put conference call.. if I try to do call with the person will get disconnected.

3. Camera will pop up automatically during the phone call

4. Google assistance starts automatically without any instructions

Still there are lots of issues in this mobile and I m seriously fed up of this..",1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&pageNumber=51&reviewerType=all_reviews
1586596398-3936,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Mukulchaudhary,Good,Reviewed in India on 2 December 2019,Nice,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_283?ie=UTF8&pageNumber=283&reviewerType=all_reviews
1586624265-30996,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,vikas kanojia,Decent phone,Reviewed in India on 9 November 2019,Good phone but not in camera department and oxygen os is very good.,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_409?ie=UTF8&pageNumber=409&reviewerType=all_reviews
1586595883-1961,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Nikhil Chadha,Solid Performance!! Amazing price..,Reviewed in India on 1 December 2019,"The best phone you could get in this price range, oxygen OS is the best feature of this phone, it's butter smooth and responsive. Screen quality is good but not in par with Samsung's, 90 Hz screen is a delight to use. Camera also not in par with Samsung and Apple but at this price point we can't complain. Rest everything is better or same than what we get in Apple or Samsung. Buy it without a thought if Camera is not much a priority.",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_86?ie=UTF8&pageNumber=86&reviewerType=all_reviews
1586605725-7734,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical,Ilyas,To much price,Reviewed in India on 16 June 2019,Bad,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_163?ie=UTF8&filterByStar=critical&pageNumber=163&reviewerType=all_reviews
1586607974-9749,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,shaji,battery charging time ?,Reviewed in India on 14 March 2020,"i did n like selfie camera result
i like performance",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_201?ie=UTF8&filterByStar=four_star&pageNumber=201&reviewerType=all_reviews
1586609483-13640,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Kartikey,Best phone,Reviewed in India on 18 December 2019,Charger size should be small battery mah should increase.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_388?ie=UTF8&filterByStar=five_star&pageNumber=388&reviewerType=all_reviews
1586608895-11490,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Daksh,Great Product As well as value for money,Reviewed in India on 19 November 2019,"Except the camera design which might vary from customer to customer everything is just fine and awesome
You can go for this product",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_173?ie=UTF8&filterByStar=five_star&pageNumber=173&reviewerType=all_reviews
1586610931-15613,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=one_star&reviewerType=all_reviews,Sks,Got a defective product,Reviewed in India on 9 October 2019,Not worth,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&filterByStar=one_star&pageNumber=31&reviewerType=all_reviews
1586611050-15980,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=one_star&reviewerType=all_reviews,Suhas,😡,Reviewed in India on 5 March 2020,Lagging issues don't buy better go for iphone,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_68?ie=UTF8&filterByStar=one_star&pageNumber=68&reviewerType=all_reviews
1586607609-8342,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Abhisek B.,Good trade off,Reviewed in India on 10 January 2020,Oxygen os is not so good compared to the proper Android. I was an Moto use. I found the Moto GUI is much more user friendly and intuitive.,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&filterByStar=four_star&pageNumber=61&reviewerType=all_reviews
1586596635-4778,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,SACHIN BANGARI GOWDA,Good,Reviewed in India on 30 June 2019,Ok,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_367?ie=UTF8&pageNumber=367&reviewerType=all_reviews
1586623790-29182,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,govardhan reddy.s,Speed you need,Reviewed in India on 23 August 2019,"Phone is awesome , camera need to improve in updates.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_282?ie=UTF8&pageNumber=282&reviewerType=all_reviews
1586596231-3212,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Naik,Battery backup is very bad...........,Reviewed in India on 7 January 2020,Camera quality is not good and battery backup is to bad I'm desepointed with this two issues 😔..........,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_211?ie=UTF8&pageNumber=211&reviewerType=all_reviews
1586623820-29287,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,BHAVESH CHOKSI,Nice phone to use,Reviewed in India on 17 August 2019,Battery life too much nice,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_293?ie=UTF8&pageNumber=293&reviewerType=all_reviews
1586596036-2468,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Eshan Gupta,I m controlling a beast......,Reviewed in India on 7 July 2019,The device is beast... It means it didn't need any review...Just fabulous..... And the main thing i love about amazon is that they always delivers my product 3 to 4 days early ...,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_136?ie=UTF8&pageNumber=136&reviewerType=all_reviews
1586607899-9413,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Rajesh j.,Nice,Reviewed in India on 20 December 2019,Superb product,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_168?ie=UTF8&filterByStar=four_star&pageNumber=168&reviewerType=all_reviews
1586596549-4441,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Utsav Brahmbhatt,It's beyond my thinking!! Just love it.,Reviewed in India on 28 December 2019,"Superb fingerprint sensor,
Clerity of camera is outstanding,
What a amazing battery life.
Superb one plus 7 pro",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_334?ie=UTF8&pageNumber=334&reviewerType=all_reviews
1586615985-23449,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Suraj Tigga,Few things need to be fixed,Reviewed in India on 19 October 2019,Having heating issue while playing games and battery drains very fast,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_372?ie=UTF8&filterByStar=five_star&pageNumber=372&reviewerType=all_reviews
1586622695-27389,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Satya Chaitanya. Yalamanchili,Fully satisfied,Reviewed in India on 11 August 2019,"Best phone ever !!
Don't think about price, it is so worthy
Just buy it if ur looking for good phone in 25k-40k",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103&reviewerType=all_reviews
1586609128-12381,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,ishan nabi,Awesome,Reviewed in India on 19 January 2020,"Awesome phone, no issues.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_262?ie=UTF8&filterByStar=five_star&pageNumber=262&reviewerType=all_reviews
1586609649-14266,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Amazon Customer,Never explained in one word. Awesome.,Reviewed in India on 16 December 2019,Perfect product. Good experience.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_451?ie=UTF8&filterByStar=five_star&pageNumber=451&reviewerType=all_reviews
1586622669-27294,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,radhe,Not purchase OnePlus 7,Reviewed in India on 5 September 2019,"Phone display not good and app any time off 40 days using tha phone but I'm not satisfied .. I'm very upset , I'm sales the phone . 26k 😔",1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_93?ie=UTF8&pageNumber=93&reviewerType=all_reviews
1586609506-13737,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Suryanshu,Never Settle,Reviewed in India on 27 February 2020,Outstanding performance,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_398?ie=UTF8&filterByStar=five_star&pageNumber=398&reviewerType=all_reviews
1586614236-19128,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Amazon Customer,I,Reviewed in India on 15 August 2019,Camera is above average,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_127?ie=UTF8&filterByStar=four_star&pageNumber=127&reviewerType=all_reviews
1586622650-27217,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Sayan Biswas,display defect. they gave me defective product. nice amazon. well done.,Reviewed in India on 1 October 2019,defect on display. found after return period is over. i dont know what to do.,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_86?ie=UTF8&pageNumber=86&reviewerType=all_reviews
1586609225-12757,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Amit Sharan,Best Phone,Reviewed in India on 1 December 2019,Good phone .excellent working,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_300?ie=UTF8&filterByStar=five_star&pageNumber=300&reviewerType=all_reviews
1586596740-5142,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Kannu,A very good phone,Reviewed in India on 20 July 2019,"Great phone. Love using it. Worth every penny.
Best feature is the display of the phone.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_404?ie=UTF8&pageNumber=404&reviewerType=all_reviews
