web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
1586624244-30895,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=one_star,Swagat Kumar Dandsena,Screen problem when received.,Reviewed in India on 14 October 2019,Left side screen is partially damaged when received... White lines are coming from left side.,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_50?ie=UTF8&filterByStar=one_star&pageNumber=50&reviewerType=all_reviews
1586609279-12971,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Appa Mule,5 Star.... What a product,Reviewed in India on 17 March 2020,"Awesome design, Feel, Camera quality... just worth having it.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_321?ie=UTF8&filterByStar=five_star&pageNumber=321&reviewerType=all_reviews
1586614440-19654,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Raj Y.,Average phone,Reviewed in India on 2 June 2019,"An average phone
Not as good as they advertised",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_179?ie=UTF8&filterByStar=four_star&pageNumber=179&reviewerType=all_reviews
1586616186-24315,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Riya,Perfection,Reviewed in India on 11 July 2019,Its Perfect in all its way,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_459?ie=UTF8&filterByStar=five_star&pageNumber=459&reviewerType=all_reviews
1586610463-14882,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=three_star&reviewerType=all_reviews,Chandu,Quality product,Reviewed in India on 26 January 2020,"1. Good but have bugs
2. Screen guard scarcity and costly in market
3. Performance is not that much great
4. Great stock Android experience
5. Good sound quality 👍
Over all experience is great and not that much worth to the price.",3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&filterByStar=three_star&pageNumber=12&reviewerType=all_reviews
1586615749-22803,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Jaffar,Great phone to buy !,Reviewed in India on 22 May 2019,Display is super cool !! very much impressed with stereo speaker,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_307?ie=UTF8&filterByStar=five_star&pageNumber=307&reviewerType=all_reviews
1586609744-14457,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Subhasish Laskar,Best phone,Reviewed in India on 5 March 2020,Awesome phone which worth for the cost.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_470?ie=UTF8&filterByStar=five_star&pageNumber=470&reviewerType=all_reviews
1586625678-32463,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star,Anand dev,I brought this on July 31.Vibration mode is not working. Don't know whomt contact.,Reviewed in India on 24 August 2019,Unsatisfied,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_51?ie=UTF8&filterByStar=three_star&pageNumber=51&reviewerType=all_reviews
1586596286-3447,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Amazon Customer,BEST IN THE CLASS,Reviewed in India on 2 March 2020,THE best in the class using it for 6 months no glitches and no hang!!A complete phone!!I recommend to buy this product.Have more features than Iphone 11 pro max at one third price,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_234?ie=UTF8&pageNumber=234&reviewerType=all_reviews
1586609692-14375,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,kamlesh kumar tikariha,Best smartphone in this range,Reviewed in India on 8 December 2019,There is nothing to dislike about this product🙃,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_462?ie=UTF8&filterByStar=five_star&pageNumber=462&reviewerType=all_reviews
1586595887-1974,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Ravindra G.,Wow factor. Guaranteed entertainment,Reviewed in India on 27 September 2019,Wow factor. I used lots of costly phone but this is real satisfaction. Thank you one plus and Amazon for this great package.. Camera is far a good performance. It feels premium in our hand. Battery back and again charging both is excellent in the market. Invest in this to explore. Guaranteed entertainment.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87&reviewerType=all_reviews
1586608704-10759,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,ONGC A/c Raj Kumar 134471,"God Speed, Wow Camera & slim sexy.",Reviewed in India on 17 November 2019,"Everything is great about this phone from camera to OS to screen to design.
Battery doesn't last the whole day at 90 Hz but WRAP charge in blink of an eye.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_100?ie=UTF8&filterByStar=five_star&pageNumber=100&reviewerType=all_reviews
1586595745-1539,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Aayush Jain,Best decision to buy one plus over apple and samsung,Reviewed in India on 1 June 2019,"I have purchased this phone last week.
Very fast in performance with no lags at all.
Battery backup also good supported with ultra fast charging.
Awesome camera and screen quality.

Little big in size and heavy in weight, it will take around one week to get settle and use to it. So no worries for size and weight.

Overall its a must buy phone if ur budget is around 50K. Apple and Samsung can't compete with one plus quality.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&pageNumber=43&reviewerType=all_reviews
1586609286-13003,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,YD,Flagship phone prices reasonably,Reviewed in India on 7 November 2019,Excellent must have..,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_324?ie=UTF8&filterByStar=five_star&pageNumber=324&reviewerType=all_reviews
1586607639-8477,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Sreeprabha Traders,Worth it,Reviewed in India on 6 March 2020,"Good phone, worth it’s price",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_74?ie=UTF8&filterByStar=four_star&pageNumber=74&reviewerType=all_reviews
1586622672-27303,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Swati Valsangkar,Excellent,Reviewed in India on 26 September 2019,I can give 10b stars to this phone!!,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_94?ie=UTF8&pageNumber=94&reviewerType=all_reviews
1586596405-3964,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Rangarajan balasundar,Good phone with all excellent feature but has poor fingerprint reader,Reviewed in India on 1 November 2019,Excellent display and good battery life. Fingerprint reader is poor it takes ages to unlock. Felt like going for pin unlock. Camera is great. Worth for money.,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_286?ie=UTF8&pageNumber=286&reviewerType=all_reviews
1586622770-27664,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,keshav bantwal,An overall stock android beast.,Reviewed in India on 4 December 2019,"Nothing i dislike about this phone.
Everything i need is blazing fast and smooth.
Go for it!",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_130?ie=UTF8&pageNumber=130&reviewerType=all_reviews
1586616013-23570,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,sandeep kumar,Nice,Reviewed in India on 8 March 2020,Looking nice performance excellent,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_384?ie=UTF8&filterByStar=five_star&pageNumber=384&reviewerType=all_reviews
1586608895-11488,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Amazon Customer,Perfect flagship killer!!!,Reviewed in India on 7 November 2019,"Everything is just perfect, if it is not they OnePlus community will fix the bugs in coming updates...
Always OnePlus love😍...
Smooth like never before 😎",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_173?ie=UTF8&filterByStar=five_star&pageNumber=173&reviewerType=all_reviews
1586622765-27641,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Geetha,Excellent product,Reviewed in India on 9 October 2019,Battery backup is above average apart from that everything is perfect OnePlus provides the best In class,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_128?ie=UTF8&pageNumber=128&reviewerType=all_reviews
1586608806-11134,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Bikram Debbarma,Excellent,Reviewed in India on 17 January 2020,"Premium look, performance everything is outstanding..I just shifted  Samsung to one plus.it's  doesn't disappointed me....go for it without 2nd thought",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_137?ie=UTF8&filterByStar=five_star&pageNumber=137&reviewerType=all_reviews
1586608681-10671,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Gaurav Solanki,Great phone,Reviewed in India on 2 January 2020,"Very good phone with great display and camera. smooth operation and it's 30t charger is also very fast. Only battery drains out bit early, but thanks to it's fast charging, mobile gets charged very quickly 0 to 70 in 30 mins of charging.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_91?ie=UTF8&filterByStar=five_star&pageNumber=91&reviewerType=all_reviews
1586596861-5666,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Amazon Customer,Super,Reviewed in India on 13 July 2019,Really super,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_456?ie=UTF8&pageNumber=456&reviewerType=all_reviews
1586605518-6964,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical,Tarun saini,Ok,Reviewed in India on 1 September 2019,Best camera,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_86?ie=UTF8&filterByStar=critical&pageNumber=86&reviewerType=all_reviews
1586624370-31556,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=one_star,Amazon Customer,Worst,Reviewed in India on 9 January 2020,Worst product ever,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_84?ie=UTF8&filterByStar=one_star&pageNumber=84&reviewerType=all_reviews
1586605697-7627,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical,Balaganesan,Heating issue,Reviewed in India on 4 November 2019,While continue using system getting heat.,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_152?ie=UTF8&filterByStar=critical&pageNumber=152&reviewerType=all_reviews
1586608933-11648,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Amazon Customer,A good flagship phone,Reviewed in India on 27 January 2020,"I have used this phone for quite some time. It's secure, fast and worthy. Better phones will come out but right now this is worth the money.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_189?ie=UTF8&filterByStar=five_star&pageNumber=189&reviewerType=all_reviews
1586607515-7990,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Sachin,Nice product,Reviewed in India on 11 November 2019,"Good:
- 90Hz screen (Refresh rate, video quality, smooth navigation)
- Audio quality was awesome
- Battery life is good, but!!!

Bad:
- Camera quality (It not good, really disappointed with Oneplus)
- sometime it is getting heated near rear camera",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&filterByStar=four_star&pageNumber=25&reviewerType=all_reviews
1586596100-2722,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Thejaswe,Satisfactory,Reviewed in India on 25 August 2019,"Pop up camera and performance are good.
Battery life good",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_162?ie=UTF8&pageNumber=162&reviewerType=all_reviews
1586615828-22963,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Ashutosh Sonaliya,Best Value For Money Right Now,Reviewed in India on 20 January 2020,Best Value For Money Right Now,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_323?ie=UTF8&filterByStar=five_star&pageNumber=323&reviewerType=all_reviews
1586609289-13013,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Siva Sanker koppula,Nice,Reviewed in India on 2 March 2020,Okay good,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_325?ie=UTF8&filterByStar=five_star&pageNumber=325&reviewerType=all_reviews
1586596816-5468,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Narayanrao M.,Great mobile Android with iPhone features at 40%of the cost,Reviewed in India on 5 February 2020,I am a old customer of one plus,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_436?ie=UTF8&pageNumber=436&reviewerType=all_reviews
1586607530-8048,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Ramtej,Battery needs re-calibration,Reviewed in India on 5 October 2019,"software needs to be reworked for better battery life, no 4k videos with EIS on wide angle lens ,
no way to switch off haptic feedback for notifications",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&filterByStar=four_star&pageNumber=31&reviewerType=all_reviews
1586609108-12302,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,1ta,Best,Reviewed in India on 2 November 2019,One plus always the best,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_254?ie=UTF8&filterByStar=five_star&pageNumber=254&reviewerType=all_reviews
1586624340-31434,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Vineet Gandhi,One of the best phone,Reviewed in India on 24 July 2019,"One of the best phone till now below are the pros and cons

Pros.
Great camera
Phone speakers you can feel the dolby atmos
Awesome display
Great network reception
Battery backup lasts upto 1.5 days
Dashing lookwise
Dash charging works great
Gaming experience you will enjoy pubg with its sound effects

Cons.
Still not having any in past 1week of use",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_435?ie=UTF8&pageNumber=435&reviewerType=all_reviews
1586609466-13594,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Mukesh Kumar,Best in Class,Reviewed in India on 2 February 2020,"Best in Class , Better than iPhone",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_383?ie=UTF8&filterByStar=five_star&pageNumber=383&reviewerType=all_reviews
1586625692-32519,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star,Charu,About phone,Reviewed in India on 19 October 2019,Gud,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_57?ie=UTF8&filterByStar=three_star&pageNumber=57&reviewerType=all_reviews
1586596770-5262,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Ravi Yadav,Nice product👌👌👌,Reviewed in India on 18 July 2019,Worth for money,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_416?ie=UTF8&pageNumber=416&reviewerType=all_reviews
1586607661-8576,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Sudipta Samanta,Good Smart phone,Reviewed in India on 6 November 2019,Speed is very good but  battery life is not that bad with 3750 mha .Should have been much better for 7t,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_84?ie=UTF8&filterByStar=four_star&pageNumber=84&reviewerType=all_reviews
1586616060-23773,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,uday venkat,fringerprint,Reviewed in India on 2 June 2019,fingerprint working with my two tumbs bit i added only one tumb nail,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_404?ie=UTF8&filterByStar=five_star&pageNumber=404&reviewerType=all_reviews
1586622941-28147,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,kadar,buy this phone,Reviewed in India on 29 August 2019,PLZZZ BUY ONE PLUSE 7 AMOZON SERVICE BRILLIANT,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_179?ie=UTF8&pageNumber=179&reviewerType=all_reviews
1586609584-14072,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Ritesh C.,Awesome experience thank you Amazon.,Reviewed in India on 3 October 2019,Awesome phone with snapdragon 855 plus... superb phone.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_431?ie=UTF8&filterByStar=five_star&pageNumber=431&reviewerType=all_reviews
1586616173-24260,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,vineet joshi,Good,Reviewed in India on 7 September 2019,Great phone.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_453?ie=UTF8&filterByStar=five_star&pageNumber=453&reviewerType=all_reviews
1586595942-2133,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Amazon Customer,DISPLAY  DIED WITHIN 10 DAYS..,Reviewed in India on 11 September 2019,"Bought this phone on 10th september  but screen got died on 12 days later.. Photo has been attached herewith.. Couldn't  replace the item as well because  the return date expired on 19th september.. Now contacted Oneplus care and they informed they it will be pick up by tomorrow and deliver the same after 1 week..

Note : other than this problem, the phone performace is good, best camera as well as good battery backup..",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_103?ie=UTF8&pageNumber=103&reviewerType=all_reviews
1586623905-29614,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Avinash,Amazing phone,Reviewed in India on 22 August 2019,Good features and good design,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_325?ie=UTF8&pageNumber=325&reviewerType=all_reviews
1586622490-26641,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Ashish,Real beast 💪,Reviewed in India on 30 October 2019,The phone is pretty awesome 👍 one of the best phone in this price segment. Finger print scanner n face unlock both lighting fast. And the 20W fast charges the phone 0-100 in just 1hour 25minutes. No lag while playing pubg at high grafix. Must go for it without thinking much.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews
1586622604-27056,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Amazon Customer,Processor is fast,Reviewed in India on 20 August 2019,Battery life could have been better,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_69?ie=UTF8&pageNumber=69&reviewerType=all_reviews
1586595721-1434,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,john,"Good screen , okay camera , can be used for one year",Reviewed in India on 10 February 2020,"So I changed from iOS to Android ,previously used iPhone 8 what a great phone it was no complaints coming to one plus 7pro at first I was apprehensive about this phone whether to buy or not after thinking a lot finally bought this one , I don't use camera that much so issues there , finger print scanner has small issues but it's okay , coming to screen larity it is the best . Over all it's a good phone for one year use .. rest is best ..",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews
1586610867-15363,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=one_star&reviewerType=all_reviews,Kumar,Poor Quality Chinese phone with lots of gimmick & hype,Reviewed in India on 10 November 2019,"I was looking for a replacement of my 3 year old iPhone 7, with a better battery life, a premium brand and a good camera phone (which can have telephoto, wide angle & good picture in real world, not demo pics)...Every dam review online suggested oneplus 7T over pixel 3 or iphone XR (doesn't want to stretch my budget to more than 40k for iphone 11). This phone camera doesn't have 16:9 mode, so watching them on TV shows unused black screen (this is a major use case for most of us).
I am using Nikon D5300 DSLR for almost 5 years, but occasionally want to use a good camera phone for family pictures. So, in that hope, i purchased this phone.  But when we compared some photos taken from iPhone 7 & this phone on Sony Bravia android 4k TV, iphone 7 photos/videos seemed much more natural and pleasant than this phone. I tried to use Google Camera as well as oneplus Pro mode, but still unable to beat iphone 7 in terms of photo quality. Obviously, iphone 7 doesn't have telephoto & wide angle cameras and have lower pixel rating. So, I believe iphone XR must have much better quality.

Other features of mid range phone is also comparable at much cheaper price (Samsung m30s, Redmi Note 8 Pro, Realme XT have very similar features), so whats the point of this hyped oneplus brand.

Also, I am not gamer, so a phone within 6"" display is much more pleasant, but still went ahead with this heavy & large size phone (6.5"", forget to operate it from single hand & more seems like carrying a tablet all the time), just for a good camera sake, which is also not up to the mark.

Now I have stuck with this phone, as Amazon & oneplus has only replacement policy in India, but these same companies have 15 days refund policy in US & UK (so much bias towards India, where they sell most of these units). There has been only 3 days, since I received this phone. If anybody interested in purchasing it, I can give it away at reasonable discount.",1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&filterByStar=one_star&pageNumber=6&reviewerType=all_reviews
